emp_id,name,age,gender,city,department,education,experience_yrs,salary,salary_band,phone,performance_rating,is_active,is_active_was_missibg
EMP08104,Chris Wilson,59,Other,Chennai,IT,B.Tech,12.0,83371.43,High,9174072388,3,False,1
EMP08105,Emily Johnson,24,Male,Ahmedabad,Sales,M.Tech,21.0,42460.0,Mid,8390854880,3,True,0
EMP08106,Raj Sharma,40,Male,Kolkata,Sales,Mba,20.0,46057.38,Mid,9169952326,5,False,0
EMP08107,Sara Williams,41,Female,Hyderabad,IT,Mba,25.0,112293.87,High,9290662243,3,False,0
EMP08108,Pooja Patel,46,Female,Chennai,Operations,Phd,3.0,85198.0,High,7166878389,3,False,1
EMP08109,Ravi Iyer,32,Male,Hyderabad,Finance,B.Tech,6.0,113459.5,High,9583592020,4,False,0
EMP08110,James Miller,38,Male,Bangalore,Finance,Ba,9.0,85653.76,High,9313868062,4,True,0
EMP08111,Karan Verma,56,Female,Chennai,Marketing,Ba,14.0,61364.73,Mid,7877617207,5,False,1
EMP08112,Ravi Nair,35,Unknown,Pune,Marketing,B.Tech,25.0,76079.53,Mid,9644371931,4,False,0
EMP08113,Suresh Patel,40,Unknown,Hyderabad,HR,B.Tech,15.0,81703.0,High,8172777739,4,False,0
EMP08114,Vikram Moore,24,Female,Jaipur,Legal,M.Tech,33.0,130340.28,High,7449025681,3,True,0
EMP08115,Arjun Miller,55,Unknown,Bangalore,IT,Phd,16.0,92575.58,High,6352745833,4,True,0
EMP08116,Pooja Nair,43,Unknown,Pune,Finance,B.Sc,15.0,56413.79,Mid,9690515510,4,False,0
EMP08117,John Sharma,59,Female,Pune,Sales,B.Tech,33.0,70166.02,Mid,6800224644,3,False,0
EMP08118,Ananya Verma,48,Other,Mumbai,HR,Mba,28.0,86819.87,High,8898795900,4,False,0
EMP08119,Deepa Johnson,42,Male,Hyderabad,Marketing,Ba,17.0,47798.36,Mid,6114354342,3,True,0
EMP08120,Sneha Smith,52,Male,Chennai,Marketing,B.Com,10.0,74554.89,Mid,9916451052,3,False,0
EMP08121,Suresh Wilson,48,Female,Mumbai,IT,Mba,11.0,69879.68,Mid,8311917989,3,False,0
EMP08122,James Kumar,58,Male,Ahmedabad,Engineering,B.Com,1.0,87144.95,High,9555464862,3,False,0
EMP08123,Anil Jones,23,Female,Hyderabad,Sales,B.Tech,17.0,72529.74,Mid,Unknown,4,False,0
EMP08124,Ravi Singh,30,Male,Delhi,IT,B.Sc,32.0,40047.95,Mid,8231583722,2,True,0
EMP08125,Sophia Kumar,40,Other,Ahmedabad,IT,M.Sc,8.0,73863.19,Mid,9326210163,1,False,0
EMP08126,Divya Kumar,57,Unknown,Delhi,Sales,Mca,14.0,94205.89,High,7327766575,2,True,0
EMP08127,Divya Smith,31,Female,Ahmedabad,Marketing,M.Sc,27.0,111130.04,High,9097196723,2,False,0
EMP08129,David Nair,25,Other,Surat,Finance,Phd,7.0,35106.47,Low,9337956132,4,True,0
EMP08130,Lisa Sharma,36,Male,Ahmedabad,Engineering,B.Com,18.0,41593.0,Mid,9378651408,3,False,0
EMP08131,Arjun Johnson,33,Male,Bangalore,Legal,B.Com,3.0,48568.93,Mid,7358477898,3,False,0
EMP08132,Suresh Kumar,27,Other,Hyderabad,Operations,B.Tech,26.0,112640.09,High,9997597069,4,True,0
EMP08133,Chris Gupta,30,Female,Mumbai,Sales,B.Tech,12.0,87374.69,High,8841922837,4,False,0
EMP08134,Ananya Iyer,56,Male,Delhi,Finance,B.Tech,20.0,140983.03,High,7116530947,1,True,0
EMP08135,Emily Reddy,29,Unknown,Jaipur,Engineering,Mba,25.0,107110.55,High,+91-7219093389,5,False,0
EMP08136,Ananya Patel,28,Other,Delhi,Sales,B.Sc,22.0,77384.76,Mid,819400918,5,False,1
EMP08137,Amit Das,25,Female,Surat,IT,B.Tech,29.0,63613.0,Mid,7393757357,2,False,0
EMP08138,Divya Verma,34,Other,Chennai,HR,Mca,30.0,84354.27,High,9720580426,4,False,0
EMP08139,Karan Wilson,40,Female,Mumbai,HR,Mba,30.0,96027.64,High,8578019640,1,True,0
EMP08140,Rohit Brown,28,Unknown,Bangalore,Operations,B.Com,15.0,105273.56,High,9730331215,1,True,0
EMP08141,Meera Iyer,31,Unknown,Mumbai,HR,Ba,6.0,67774.86,Mid,7726802326,3,False,0
EMP08142,Vikram Iyer,46,Female,Jaipur,Operations,B.Sc,16.0,129799.68,High,XXXXXXXXXX,4,False,0
EMP08143,Divya Das,56,Male,Hyderabad,Finance,Ba,23.0,73891.18,Mid,7760038428,4,False,0
EMP08144,Vikram Jones,46,Unknown,Bangalore,Sales,M.Tech,19.0,104580.27,High,(9236143378),3,True,0
EMP08145,Vikram Kumar,50,Other,Delhi,Engineering,Mba,26.0,83418.19,High,9008336135,3,False,0
EMP08146,Nisha Johnson,33,Male,Chennai,IT,Mca,1.0,66142.15,Mid,6673125763,3,False,0
EMP08147,Anil Johnson,33,Male,Pune,Engineering,B.Tech,0.0,25909.97,Low,8443770973,3,False,0
EMP08148,Kavya Miller,27,Female,Mumbai,Operations,Bca,33.0,44028.54,Mid,9346709526,5,False,0
EMP08149,Suresh Nair,31,Other,Mumbai,IT,M.Tech,26.0,104418.39,High,9371156628,4,True,0
EMP08150,Priya Wilson,23,Male,Delhi,Finance,B.Tech,5.0,93808.43,High,9336329905,3,False,0
EMP08151,Amit Reddy,46,Unknown,Delhi,IT,Ba,26.0,89816.31,High,Unknown,3,True,0
EMP08152,Deepa Wilson,28,Female,Mumbai,Marketing,B.Sc,15.0,113853.83,High,9552378551,5,False,1
EMP08153,Arjun Brown,44,Male,Bangalore,Engineering,B.Com,34.0,50520.0,Mid,9381139337,4,False,0
EMP08154,Kavya Das,32,Male,Bangalore,Legal,B.Tech,26.0,63199.31,Mid,7409145511,2,True,0
EMP08155,Arjun Smith,57,Female,Hyderabad,Sales,Mba,34.0,64890.84,Mid,9219761667,3,True,0
EMP08156,Mike Miller,44,Male,Chennai,HR,B.Tech,27.0,41531.26,Mid,8640334046,3,False,0
EMP08157,Deepa Verma,28,Female,Kolkata,Marketing,Mba,2.0,55020.93,Mid,9168470033,5,True,0
EMP08158,Ravi Miller,48,Male,Hyderabad,Operations,B.Tech,30.0,48187.51,Mid,7921573007,3,True,0
EMP08160,Vikram Iyer,38,Other,Bangalore,Operations,Mca,23.0,52576.87,Mid,6756421411,3,False,1
EMP08161,Suresh Verma,53,Female,Kolkata,Sales,B.Sc,25.0,73354.44,Mid,6548414270,3,False,1
EMP08162,Priya Singh,47,Female,Jaipur,Finance,M.Sc,27.0,119678.0,High,7532983950,4,True,0
EMP08163,Raj Nair,43,Female,Chennai,Legal,Ba,8.0,49518.81,Mid,8392428218,3,False,0
EMP08164,Nisha Reddy,34,Male,Mumbai,Finance,B.Tech,26.0,101836.57,High,8547675078,1,False,0
EMP08165,Suresh Wilson,33,Other,Hyderabad,Sales,Phd,2.0,80529.56,High,8222435278,2,False,1
EMP08166,Rohit Johnson,28,Unknown,Surat,Operations,B.Sc,27.0,85924.26,High,7006748540,3,True,0
EMP08167,Anil Williams,22,Male,Surat,Marketing,M.Tech,31.0,78619.66,Mid,8145905249,3,False,0
EMP08168,Sara Wilson,54,Female,Chennai,Sales,Mba,34.0,28662.37,Low,7455165735,4,False,0
EMP08169,Chris Patel,35,Unknown,Pune,Sales,Phd,6.0,48708.43,Mid,8943902724,3,True,0
EMP08170,Rohit Singh,38,Unknown,Chennai,HR,B.Com,6.0,89339.49,High,8585960989,1,True,0
EMP08171,John Johnson,25,Unknown,Delhi,HR,Mba,20.0,76154.75,Mid,9400574650,4,True,0
EMP08172,Anna Sharma,22,Male,Hyderabad,Operations,Phd,31.0,33857.41,Low,9487792274,5,True,0
EMP08173,Divya Brown,45,Other,Chennai,Engineering,M.Sc,19.0,69563.22,Mid,7047419425,3,True,0
EMP08174,Nisha Smith,55,Other,Kolkata,Operations,Phd,7.0,89809.07,High,6146555867,3,True,0
EMP08175,Rohit Singh,55,Other,Pune,Sales,B.Com,3.0,43654.33,Mid,9573281166,4,False,1
EMP08176,Divya Johnson,45,Male,Mumbai,Sales,Mba,25.0,65084.06,Mid,7247894539,1,False,0
EMP08177,Ananya Nair,36,Male,Mumbai,Finance,Mba,14.0,112959.12,High,9459008035,5,True,0
EMP08178,Suresh Davis,38,Male,Chennai,IT,B.Sc,5.0,89732.91,High,8487004056,5,False,1
EMP08180,Suresh Moore,28,Unknown,Chennai,IT,B.Tech,4.0,65591.33,Mid,Unknown,3,True,0
EMP08181,Suresh Wilson,30,Female,Mumbai,Sales,Mba,5.0,102042.13,High,9410966274,1,False,0
EMP08183,Emily Williams,44,Male,Hyderabad,Operations,Mba,28.0,95758.12,High,8068246554,4,True,0
EMP08184,Nisha Gupta,44,Male,Bangalore,Finance,B.Sc,18.0,57126.06,Mid,6689661490,3,False,0
EMP08185,Vikram Johnson,47,Other,Ahmedabad,IT,B.Com,9.0,86428.98,High,6959459250,1,False,0
EMP08186,Swati Smith,22,Unknown,Delhi,Marketing,Mca,6.0,87692.63,High,8766306211,4,False,0
EMP08187,Nisha Williams,35,Unknown,Mumbai,Finance,B.Tech,0.0,92205.83,High,8534883340,5,True,0
EMP08189,Sophia Gupta,31,Female,Mumbai,Operations,M.Tech,16.0,82910.74,High,6797365961,2,False,1
EMP08190,David Miller,22,Male,Ahmedabad,HR,Ba,21.0,75627.28,Mid,7385578733,3,False,0
EMP08191,Sneha Brown,26,Unknown,Chennai,Finance,B.Tech,13.0,106360.51,High,6957065679,2,False,0
EMP08192,Pooja Verma,24,Male,Chennai,Finance,Ba,5.0,58996.31,Mid,9023622183,5,True,0
EMP08193,Anil Williams,48,Other,Kolkata,Sales,B.Tech,29.0,42345.18,Mid,8197266184,3,True,0
EMP08194,Anil Sharma,43,Male,Hyderabad,HR,B.Com,32.0,33866.86,Low,6379226663,4,False,0
EMP08195,Divya Miller,39,Female,Jaipur,Marketing,M.Sc,19.0,67857.99,Mid,7355455529,2,False,0
EMP08196,Divya Das,37,Female,Pune,IT,Mca,15.0,64328.15,Mid,7869927510,2,False,0
EMP08197,Chris Moore,23,Other,Delhi,Finance,Mba,3.0,67484.0,Mid,878974897,4,True,0
EMP08198,Mike Miller,34,Female,Bangalore,Operations,Mba,33.0,67600.94,Mid,7632090553,4,True,0
EMP08199,Arjun Wilson,37,Unknown,Ahmedabad,Finance,B.Sc,0.0,109860.39,High,XXXXXXXXXX,3,True,0
EMP08200,David Reddy,29,Unknown,Surat,Sales,B.Tech,12.0,71324.62,Mid,+91-8335596108,3,False,0
EMP08201,Karan Smith,29,Unknown,Kolkata,Marketing,M.Tech,7.0,103282.15,High,8915719415,4,False,1
EMP08202,Lisa Patel,31,Male,Hyderabad,Marketing,Mba,21.0,84607.02,High,7659109032,4,True,0
EMP08203,Ravi Das,54,Male,Jaipur,Operations,Mca,3.0,52180.32,Mid,7720272621,4,False,0
EMP08204,Lisa Reddy,52,Other,Jaipur,IT,Bca,33.0,75211.64,Mid,7405359423,2,False,0
EMP08205,Lisa Johnson,33,Female,Kolkata,Engineering,M.Tech,22.0,113638.16,High,7320088796,3,True,0
EMP08206,Suresh Williams,30,Female,Bangalore,Marketing,Bca,19.0,100379.22,High,7079052017,5,True,0
EMP08207,Divya Jones,58,Male,Chennai,Sales,Mba,23.0,105062.72,High,6530261277,5,False,0
EMP08208,Aarav Reddy,30,Female,Chennai,Operations,B.Tech,26.0,87620.65,High,9880977445,4,False,0
EMP08209,Arjun Nair,39,Other,Mumbai,Engineering,B.Tech,12.0,63068.4,Mid,8585112069,3,True,0
EMP08210,Ananya Das,51,Unknown,Delhi,Marketing,M.Tech,4.0,116001.28,High,7906461392,2,True,0
EMP08211,Ravi Nair,53,Other,Hyderabad,Engineering,B.Tech,15.0,88987.0,High,9837100534,3,False,0
EMP08212,Meera Iyer,44,Unknown,Delhi,Sales,Mca,28.0,98272.55,High,9830652018,4,False,0
EMP08213,Pooja Kumar,32,Male,Delhi,Operations,M.Sc,25.0,77713.42,Mid,7894763974,2,False,0
EMP08214,Emily Gupta,41,Female,Hyderabad,Sales,Mba,21.0,49165.34,Mid,Unknown,5,True,0
EMP08215,Karan Davis,40,Female,Bangalore,IT,Bca,23.0,84874.0,High,9187680519,3,False,0
EMP08216,Anna Johnson,57,Other,Chennai,Marketing,M.Tech,12.0,117348.7,High,9562332651,3,True,0
EMP08217,Aarav Garcia,47,Other,Ahmedabad,IT,Phd,20.0,95206.34,High,716068189,3,True,0
EMP08218,Divya Johnson,31,Other,Mumbai,Finance,Mca,0.0,88845.88,High,9042164665,3,False,0
EMP08219,Sneha Garcia,45,Other,Chennai,Finance,M.Tech,3.0,53502.8,Mid,9724720105,4,False,0
EMP08220,Deepa Williams,34,Unknown,Surat,Marketing,Mca,2.0,113076.09,High,8428488290,3,True,0
EMP08221,Mike Iyer,55,Male,Chennai,HR,B.Tech,22.0,108681.01,High,8146887293,2,True,0
EMP08222,Sophia Garcia,50,Female,Hyderabad,IT,Mca,15.0,30443.58,Low,9775288945,4,True,0
EMP08223,Sara Williams,57,Female,Chennai,Sales,Phd,12.0,98222.89,High,7703278270,2,False,1
EMP08224,James Jones,28,Male,Hyderabad,Engineering,B.Sc,30.0,68763.6,Mid,6849960195,4,False,1
EMP08225,Mike Gupta,51,Unknown,Jaipur,Legal,M.Sc,23.0,82291.92,High,8245967314,3,True,0
EMP08226,David Singh,38,Unknown,Chennai,Sales,B.Com,14.0,54560.0,Mid,9177337098,3,True,0
EMP08227,Amit Reddy,34,Unknown,Mumbai,Engineering,B.Tech,4.0,78019.19,Mid,Unknown,3,False,0
EMP08228,Rohit Reddy,45,Male,Bangalore,Sales,Bca,21.0,47492.96,Mid,+91-7281864142,4,True,0
EMP08229,Amit Smith,52,Other,Jaipur,Legal,Bca,21.0,54919.0,Mid,Unknown,4,False,0
EMP08230,Chris Das,48,Unknown,Chennai,IT,B.Tech,10.0,87942.38,High,6679237348,5,False,0
EMP08231,James Brown,42,Other,Jaipur,IT,Mba,23.0,56079.46,Mid,9097121549,3,True,0
EMP08232,Swati Williams,22,Female,Mumbai,Marketing,Ba,9.0,85722.79,High,8346360142,4,False,1
EMP08233,Deepa Kumar,36,Female,Surat,Finance,B.Tech,33.0,77743.0,Mid,6291731378,3,True,0
EMP08234,Kavya Garcia,24,Male,Chennai,Finance,B.Tech,10.0,134549.2,High,8072670339,5,False,0
EMP08235,Sara Wilson,27,Unknown,Hyderabad,HR,Bca,28.0,58830.04,Mid,7857280812,4,True,0
EMP08236,Aarav Gupta,35,Unknown,Mumbai,Marketing,Bca,21.0,66595.0,Mid,7876476342,3,True,0
EMP08237,Chris Moore,59,Male,Mumbai,Engineering,Bca,32.0,57087.83,Mid,9148189426,3,False,0
EMP08238,Divya Gupta,54,Male,Delhi,HR,M.Sc,7.0,110743.18,High,8977748538,3,False,0
EMP08239,Kavya Johnson,59,Unknown,Bangalore,Finance,Ba,31.0,77661.82,Mid,8603287382,4,True,0
EMP08240,Rohit Miller,29,Unknown,Hyderabad,Engineering,Ba,22.0,70965.45,Mid,8540722756,4,True,0
EMP08241,James Sharma,47,Male,Bangalore,Marketing,Mba,4.0,94257.48,High,9240125244,5,False,0
EMP08242,Swati Moore,36,Female,Hyderabad,HR,Mba,30.0,53246.01,Mid,7594810484,4,True,0
EMP08243,David Williams,35,Other,Pune,Marketing,M.Sc,28.0,41445.87,Mid,9138883191,4,True,0
EMP08245,John Gupta,40,Female,Kolkata,Finance,B.Tech,24.0,79053.15,Mid,6209037756,4,False,1
EMP08246,Karan Garcia,54,Male,Ahmedabad,Finance,Ba,24.0,56588.09,Mid,6471086992,3,False,0
EMP08247,Arjun Patel,57,Female,Delhi,Operations,Ba,30.0,83890.27,High,6925565815,4,True,0
EMP08248,Arjun Das,45,Female,Mumbai,Finance,Phd,13.0,121246.55,High,9975548183,1,False,0
EMP08249,Pooja Kumar,31,Female,Kolkata,Finance,B.Com,16.0,86191.09,High,Unknown,1,False,0
EMP08250,Rohit Williams,55,Male,Ahmedabad,Engineering,Mba,15.0,25444.88,Low,8653363514,4,True,0
EMP08251,John Nair,57,Unknown,Ahmedabad,Engineering,B.Com,27.0,110427.68,High,8038582163,5,False,0
EMP08252,Pooja Reddy,57,Female,Kolkata,HR,Mba,8.0,124733.94,High,6462788330,4,False,1
EMP08253,Ananya Das,37,Male,Hyderabad,Marketing,Mba,1.0,88228.33,High,6674781604,4,False,0
EMP08254,Amit Garcia,36,Other,Mumbai,Finance,Mca,3.0,79283.0,Mid,+91-9932699284,4,True,0
EMP08255,Priya Verma,39,Unknown,Surat,Sales,B.Tech,19.0,36313.18,Low,8173195727,3,False,0
EMP08256,Pooja Nair,28,Female,Bangalore,HR,Phd,5.0,53361.2,Mid,8575587757,2,True,0
EMP08257,Divya Williams,43,Female,Pune,Sales,B.Tech,0.0,67326.57,Mid,9844590845,5,True,0
EMP08258,Sara Miller,53,Male,Delhi,IT,B.Tech,2.0,56638.97,Mid,7898813724,5,False,0
EMP08259,James Singh,40,Female,Hyderabad,Engineering,Mba,2.0,62264.82,Mid,9087103846,3,False,0
EMP08260,Suresh Kumar,22,Male,Surat,Marketing,B.Tech,32.0,78088.0,Mid,6595775836,3,False,0
EMP08261,Kavya Singh,56,Unknown,Kolkata,HR,Mca,14.0,57886.44,Mid,+91-7634761105,5,True,0
EMP08262,John Williams,26,Female,Mumbai,Operations,Bca,3.0,112986.45,High,6383485300,4,False,1
EMP08263,Lisa Sharma,33,Unknown,Chennai,Engineering,B.Tech,14.0,76860.97,Mid,+91-6356373331,1,False,0
EMP08264,Divya Smith,33,Unknown,Mumbai,Sales,B.Tech,6.0,87613.44,High,8439379962,2,False,0
EMP08265,Karan Wilson,42,Male,Ahmedabad,Finance,B.Com,3.0,87732.51,High,6252239807,5,False,0
EMP08266,Raj Williams,40,Female,Chennai,Finance,Ba,2.0,84566.18,High,7392211546,1,True,0
EMP08267,Sara Jones,30,Unknown,Surat,HR,Mba,22.0,76186.33,Mid,8728672047,3,True,0
EMP08268,Aarav Garcia,57,Female,Delhi,HR,M.Tech,13.0,99986.76,High,6739341660,3,False,0
EMP08269,John Williams,53,Male,Delhi,Legal,Phd,5.0,105229.39,High,6155903311,2,True,0
EMP08270,Pooja Patel,56,Other,Mumbai,Engineering,Mba,32.0,23419.23,Low,8549185271,3,True,0
EMP08271,Ananya Brown,52,Unknown,Ahmedabad,Marketing,M.Tech,8.0,39071.33,Low,9396325355,3,False,0
EMP08272,Vikram Singh,38,Unknown,Kolkata,Engineering,B.Tech,11.0,61430.07,Mid,6144130729,3,True,0
EMP08273,Swati Jones,58,Other,Hyderabad,Engineering,Bca,34.0,47110.55,Mid,8196496886,4,False,0
EMP08274,Raj Johnson,53,Other,Pune,Marketing,B.Tech,30.0,56623.41,Mid,8684994430,3,True,0
EMP08275,David Garcia,58,Male,Mumbai,Marketing,B.Tech,2.0,63679.27,Mid,(9781186372),3,True,0
EMP08276,Mike Smith,59,Other,Hyderabad,Finance,M.Tech,12.0,68577.3,Mid,8579766451,3,False,0
EMP08277,Anna Davis,51,Male,Hyderabad,Marketing,Mba,12.0,37721.22,Low,7779104466,1,True,0
EMP08278,Kavya Singh,53,Male,Ahmedabad,Operations,Phd,33.0,64644.07,Mid,9588371425,1,True,0
EMP08279,Lisa Nair,23,Female,Bangalore,Engineering,B.Tech,20.0,110566.9,High,734056379,4,False,0
EMP08280,Pooja Davis,32,Other,Ahmedabad,IT,B.Tech,33.0,68715.08,Mid,9967785060,2,True,0
EMP08281,David Williams,41,Male,Delhi,IT,M.Sc,27.0,89799.46,High,7742151702,3,False,1
EMP08282,Anna Kumar,58,Male,Delhi,IT,B.Tech,34.0,73317.36,Mid,7003389603,4,False,0
EMP08283,Karan Sharma,30,Male,Chennai,IT,Mba,13.0,77872.09,Mid,6208555719,3,True,0
EMP08284,Rohit Wilson,59,Other,Delhi,IT,Mba,17.0,72112.34,Mid,8112620634,3,False,1
EMP08286,Raj Moore,28,Female,Delhi,Marketing,B.Tech,18.0,54477.9,Mid,6437559558,5,True,0
EMP08287,Emily Jones,26,Female,Chennai,Legal,M.Sc,32.0,79276.22,Mid,8245622432,5,True,0
EMP08288,Pooja Patel,45,Female,Bangalore,Engineering,Ba,34.0,60575.6,Mid,Unknown,4,False,0
EMP08289,Suresh Das,28,Unknown,Jaipur,Marketing,B.Sc,19.0,91755.05,High,7361002998,5,False,0
EMP08290,Priya Singh,32,Male,Chennai,Legal,Mca,28.0,47300.9,Mid,8746697650,4,True,0
EMP08291,Anna Garcia,30,Female,Hyderabad,HR,Bca,7.0,91263.8,High,6993702193,3,True,0
EMP08292,Suresh Johnson,51,Female,Mumbai,HR,M.Sc,24.0,80213.88,High,9857059096,4,True,0
EMP08293,Priya Moore,24,Female,Pune,IT,B.Tech,16.0,43382.32,Mid,6536584049,2,False,0
EMP08294,Sara Johnson,43,Male,Bangalore,Engineering,Phd,0.0,118653.0,High,916682661,4,False,1
EMP08295,Vikram Brown,38,Female,Hyderabad,Finance,Mba,29.0,88945.99,High,Unknown,3,True,0
EMP08296,Rohit Das,53,Male,Ahmedabad,HR,Mba,27.0,47858.23,Mid,8541510247,3,False,0
EMP08297,David Sharma,28,Female,Jaipur,Legal,Ba,32.0,78918.66,Mid,7007516935,2,False,1
EMP08298,Deepa Verma,28,Female,Bangalore,Operations,B.Sc,12.0,34016.8,Low,8771959712,3,False,0
EMP08299,Divya Das,41,Male,Delhi,Legal,Mba,23.0,32138.94,Low,8341703272,3,True,0
EMP08300,Kavya Brown,46,Female,Ahmedabad,Finance,B.Tech,21.0,104906.21,High,8671829329,4,False,0
EMP08301,Aarav Jones,56,Female,Ahmedabad,Engineering,B.Sc,12.0,44997.68,Mid,6228349401,3,False,0
EMP08302,Rohit Das,45,Female,Chennai,Sales,B.Com,11.0,94683.46,High,9212978770,4,False,0
EMP08303,John Patel,34,Female,Delhi,IT,B.Tech,6.0,104181.4,High,7487465436,3,False,0
EMP08304,Swati Singh,25,Male,Pune,IT,Phd,28.0,50399.32,Mid,6372264952,4,True,0
EMP08305,Kavya Patel,33,Unknown,Bangalore,Finance,Mba,28.0,126999.41,High,8662017391,3,False,1
EMP08306,Deepa Williams,38,Male,Bangalore,IT,B.Com,25.0,77318.02,Mid,9478661959,4,False,0
EMP08307,Meera Nair,22,Unknown,Mumbai,Engineering,Mba,26.0,76208.95,Mid,9446054848,4,False,0
EMP08308,Ravi Davis,38,Unknown,Delhi,Engineering,B.Com,23.0,50044.59,Mid,9444711925,5,True,0
EMP08309,Sneha Reddy,23,Unknown,Chennai,Operations,B.Sc,30.0,50496.53,Mid,Unknown,2,False,0
EMP08310,Emily Reddy,27,Other,Surat,Finance,Bca,6.0,20151.17,Low,9927468553,3,True,0
EMP08311,John Garcia,32,Female,Hyderabad,Legal,Mba,16.0,55578.65,Mid,9225990386,2,False,0
EMP08312,Pooja Verma,39,Other,Pune,Finance,Mba,32.0,104156.56,High,9819192605,3,True,0
EMP08313,Kavya Jones,46,Male,Chennai,Engineering,M.Sc,33.0,49544.49,Mid,6455763027,3,False,0
EMP08315,Meera Miller,37,Female,Chennai,Operations,Mba,4.0,42844.3,Mid,6929125607,4,True,0
EMP08316,Anil Jones,33,Female,Mumbai,Engineering,Phd,0.0,40968.4,Mid,6585995972,3,True,0
EMP08317,Priya Kumar,50,Unknown,Delhi,Marketing,B.Sc,6.0,97189.38,High,7969046046,4,False,0
EMP08318,Rohit Johnson,44,Female,Jaipur,Engineering,Mba,33.0,44628.71,Mid,986027023,1,False,0
EMP08319,Priya Reddy,42,Male,Hyderabad,HR,Phd,2.0,71706.43,Mid,9579799153,3,False,0
EMP08320,Swati Singh,37,Unknown,Jaipur,Finance,M.Tech,34.0,66117.75,Mid,7332307665,4,True,0
EMP08321,Amit Miller,47,Female,Surat,Finance,B.Sc,11.0,98915.44,High,6492803090,4,False,1
EMP08322,Emily Kumar,58,Male,Jaipur,IT,Ba,14.0,54092.67,Mid,9842020160,4,False,1
EMP08323,Rohit Das,43,Other,Ahmedabad,Operations,B.Tech,3.0,64226.62,Mid,Unknown,3,True,0
EMP08324,Pooja Williams,31,Female,Delhi,Engineering,B.Tech,32.0,47689.42,Mid,9515729363,3,False,0
EMP08325,Aarav Nair,28,Male,Bangalore,Sales,Mba,15.0,58994.11,Mid,6631897697,5,False,1
EMP08326,Emily Verma,30,Male,Pune,Legal,Mba,28.0,52465.92,Mid,9358911618,5,False,0
EMP08327,Emily Kumar,46,Female,Mumbai,Engineering,Phd,5.0,71382.26,Mid,6656111940,3,False,0
EMP08328,James Brown,36,Male,Jaipur,Sales,B.Sc,22.0,115021.52,High,8396258213,4,True,0
EMP08330,Anil Verma,47,Other,Delhi,Marketing,Ba,0.0,104368.5,High,(6422527851),3,False,0
EMP08331,Ananya Moore,42,Female,Ahmedabad,Sales,B.Com,11.0,75409.67,Unknown,XXXXXXXXXX,4,False,0
EMP08332,Raj Davis,44,Female,Delhi,Engineering,Ba,26.0,73934.89,Mid,8605650285,3,True,0
EMP08333,Anna Gupta,49,Female,Surat,HR,B.Tech,24.0,99038.5,High,+91-7483855756,4,True,0
EMP08334,Mike Patel,59,Male,Surat,Marketing,Mba,21.0,80766.8,High,8532180878,4,True,0
EMP08335,Kavya Wilson,33,Female,Hyderabad,Legal,B.Tech,33.0,39278.75,Low,8594040475,4,True,0
EMP08336,Nisha Iyer,45,Unknown,Bangalore,Legal,Ba,17.0,74027.96,Mid,(8103159575),1,True,0
EMP08337,David Brown,34,Male,Bangalore,Engineering,Bca,15.0,80148.85,High,7762467307,4,False,0
EMP08338,Vikram Nair,23,Unknown,Chennai,HR,Ba,28.0,119074.21,High,740143568,5,True,0
EMP08339,Vikram Miller,33,Male,Mumbai,HR,Bca,29.0,51708.52,Mid,7049628690,3,False,0
EMP08340,Sara Patel,35,Unknown,Pune,Legal,M.Tech,29.0,86445.63,High,6744527957,2,False,0
EMP08341,Swati Williams,51,Female,Mumbai,Operations,M.Tech,19.0,44230.16,Mid,7583592184,5,True,0
EMP08342,Sophia Nair,40,Female,Ahmedabad,Sales,B.Tech,21.0,113572.9,High,9187793118,3,True,0
EMP08343,Sara Das,52,Male,Hyderabad,Engineering,M.Tech,33.0,105592.75,High,Unknown,3,True,0
EMP08344,Vikram Sharma,46,Unknown,Chennai,Finance,Mca,3.0,45026.92,Mid,8624866254,2,False,0
EMP08345,Pooja Iyer,25,Unknown,Chennai,IT,B.Tech,30.0,118528.73,High,Unknown,2,False,0
EMP08346,Aarav Brown,34,Female,Chennai,IT,B.Sc,13.0,101927.24,High,9967699779,3,False,0
EMP08347,Sara Reddy,57,Male,Delhi,HR,B.Sc,7.0,106630.14,High,8977600077,3,False,0
EMP08348,Vikram Verma,58,Unknown,Mumbai,Sales,Mba,4.0,114247.33,High,6094692931,4,False,0
EMP08349,Suresh Moore,24,Female,Hyderabad,Engineering,Ba,7.0,103154.22,High,Unknown,4,True,0
EMP08350,Lisa Smith,37,Unknown,Hyderabad,Sales,B.Sc,10.0,66592.89,Mid,8604874557,4,False,0
EMP08351,Sneha Gupta,47,Female,Chennai,Engineering,B.Tech,28.0,112557.98,High,7895666206,3,True,0
EMP08352,Meera Sharma,40,Female,Hyderabad,HR,M.Tech,20.0,52668.68,Mid,6865959225,4,False,1
EMP08353,Mike Smith,36,Male,Bangalore,HR,B.Sc,12.0,55615.53,Mid,8830410344,5,True,0
EMP08354,Meera Kumar,53,Male,Surat,IT,B.Sc,18.0,63616.4,Mid,805323175,3,True,0
EMP08355,Swati Das,42,Male,Bangalore,Marketing,B.Tech,2.0,83339.62,High,8468997612,2,False,1
EMP08356,Emily Moore,22,Unknown,Surat,HR,M.Tech,33.0,52053.66,Mid,9024471130,3,False,0
